VideoID,Title,Publish_Date,Publish_Time,Day_of_the_week,Hour_of_the_day,Views,Likes,Dislikes,Comments,Engagement Rate,
m2uzXknPeek,How to Setup and Run Automated Email Campaign in ActiveCampaign,30-08-2021,14:25:10,Monday,14.00,19404.00,414.00,0.00,13.00,41400.00%,
Dwlgh_3zx1Q,What are Button Classes in Bootstrap 5 - Explained with Examples | Bootstrap 5 Tutorials,31-08-2021,13:50:41,Tuesday,13.00,13229.00,196.00,0.00,4.00,19600.00%,
aU7wSAiBAVM,Explain MySql INNER JOIN with Practical Examples | Python Tutorial,31-08-2021,08:25:17,Tuesday,8.00,9086.00,128.00,0.00,3.00,12800.00%,
Rlcj_ybu-Ho,Email Writing Errors: 10 Common Email Writing Mistakes | Improve Your Email Errors,31-08-2021,10:38:26,Tuesday,10.00,19883.00,433.00,0.00,5.00,43300.00%,
jSHTYu4lx38,How to Create and Run Automated Email Campaign in ActiveCampaign Tool,31-08-2021,14:25:10,Tuesday,14.00,10150.00,218.00,0.00,10.00,21800.00%,
btECywcLOYI,How to use Card Layout Class in Bootstrap 5 - Explained with Practical | Bootstrap 5 Tutorial,01-09-2021,13:50:41,Wednesday,13.00,18789.00,280.00,0.00,7.00,28000.00%,
Uar5lA5pGfc,Explain MySql LEFT JOIN with Examples | Python Tutorial for Beginners,01-09-2021,08:25:17,Wednesday,8.00,6613.00,83.00,0.00,3.00,8300.00%,
U2twoWa5r1w,What is Case Study? Full Introduction Explained in Simple Terms | Benefits & Examples,01-09-2021,10:38:26,Wednesday,10.00,23901.00,404.00,0.00,8.00,40400.00%,
r5g72kgKNcA,Important Email Marketing Terms that Every Marketer Should Know - Latest,01-09-2021,14:25:10,Wednesday,14.00,12933.00,342.00,0.00,21.00,34200.00%,
wfiazLZHv8U,What are Hiding Elements in Bootstrap 5 | Bootstrap 5 Tutorials for Beginners,02-09-2021,13:50:41,Thursday,13.00,14150.00,260.00,0.00,18.00,26000.00%,
ikBKDeYecJc,Explain MySql RIGHT JOIN with Examples | Python Tutorial for Beginners,02-09-2021,08:25:17,Thursday,8.00,5764.00,81.00,0.00,2.00,8100.00%,
z7XbETqRQaE,How to Write a Case Study? Right Way of Writing Case Study With Examples,02-09-2021,10:38:26,Thursday,10.00,41072.00,619.00,0.00,7.00,61900.00%,
KChZGCP67gE,Explain MySql EQUI JOIN with Examples | Python Tutorial for beginners,03-09-2021,14:25:10,Friday,14.00,6247.00,85.00,0.00,6.00,8500.00%,
IcoMHDZXpBQ,Proofreading vs Editing Skills | What is Difference Between Editing and Proofreading?,03-09-2021,13:50:41,Friday,13.00,29229.00,668.00,0.00,15.00,66800.00%,
mqEAg7ndtng,How to Proofread and Edit Content? 15 Proofreading and Editing Tips & Tools,04-09-2021,08:25:17,Saturday,8.00,43728.00,915.00,0.00,26.00,91500.00%,
7_HKv2wZntg,Blogging Full Course for Beginners [FREE] | How to Start Blogging and Earn Money in 2024 🤑,05-09-2021,10:38:26,Sunday,10.00,2448265.00,33798.00,0.00,680.00,3379800.00%,
I4LPSKG2oXM,Learn New Skills with WsCube Tech | Free Learning for All,07-09-2021,14:25:10,Tuesday,14.00,14790.00,612.00,0.00,30.00,61200.00%,
4rZ0HvmoWUo,Freelancing Course - How to Start Freelancing & Find High-Paying Gigs,07-09-2021,13:50:41,Tuesday,13.00,686171.00,18876.00,0.00,295.00,1887600.00%,
eSBSY32oWFI,What is Self Join and Full Outer in MySql with Practical Examples | MySql Joins Tutorial,08-09-2021,08:25:17,Wednesday,8.00,10830.00,143.00,0.00,5.00,14300.00%,
5bDLXen9H-8,Biggest Content Writing Blunders Writers Make | 15 Common Content Writing Mistakes,08-09-2021,10:38:26,Wednesday,10.00,11988.00,417.00,0.00,13.00,41700.00%,
dyD7U4e78NU,Free: WordPress Theme Development Complete Course in 6 Hours 🔥 | WordPress for Beginners,09-09-2021,14:25:10,Thursday,14.00,81804.00,2159.00,0.00,112.00,215900.00%,
UgaUZIy_E3I,What is MySql BETWEEN Operators - Explained with Examples for Beginners,10-09-2021,13:50:41,Friday,13.00,5594.00,84.00,0.00,4.00,8400.00%,
g6SwFJ1cx3U,How to Improve Writing Skills in English? 15+ Tips to Become a Better Content Writer,10-09-2021,08:25:17,Friday,8.00,15808.00,544.00,0.00,20.00,54400.00%,
TViBNz59ZS0,What is Google Search Console? | How to Add a Website to Google Search Console?,10-09-2021,10:38:26,Friday,10.00,72421.00,1335.00,0.00,45.00,133500.00%,
0wh89ShXQYg,What is Repository Remotely and How it Work on Git | Git Complete Tutorial in Hindi,10-09-2021,14:25:10,Friday,14.00,7093.00,137.00,0.00,3.00,13700.00%,
FuEcejBq1w8,Email Marketing Full Course [3 Hours] | How to do Email Marketing & Make Money 🤑,11-09-2021,13:50:41,Saturday,13.00,455693.00,7433.00,0.00,166.00,743300.00%,
XSCcYFhud04,Freelance Writing for Beginners | How to Become Freelance Writer Without Experience?,12-09-2021,08:25:17,Sunday,8.00,15928.00,505.00,0.00,24.00,50500.00%,
xfLQ2aCFAFE,What is the Use of MAX and MIN Functions with Examples | MySql Tutorials,13-09-2021,10:38:26,Monday,10.00,5895.00,87.00,0.00,5.00,8700.00%,
wUzEdtXbPy0,Overview & Performance Report in Search Console | Google Search Console Training,13-09-2021,14:25:10,Monday,14.00,28817.00,502.00,0.00,18.00,50200.00%,
lOnRJlcGPxY,Learn to Create Branches and Merge Them in GIT | GIT Tutorials,13-09-2021,13:50:41,Monday,13.00,14017.00,233.00,0.00,8.00,23300.00%,
3cVnndDacfU,What is MySql GROUP BY Statement with Examples | MYSQL Tutorial,14-09-2021,08:25:17,Tuesday,8.00,6234.00,82.00,0.00,4.00,8200.00%,
eEgtyPhz5mA,5+ Content Research Tips & Tools to Write Amazing Articles | Full Strategy & Techniques,14-09-2021,10:38:26,Tuesday,10.00,115040.00,3809.00,0.00,72.00,380900.00%,
Q8vedQRxp3k,URL Inspection Tool | Google Search Console [Latest Version],14-09-2021,14:25:10,Tuesday,14.00,27513.00,576.00,0.00,27.00,57600.00%,
zb3NUfPT9eQ,What are Branches and How to Merge Project in GIT | GIT for Begginers,14-09-2021,13:50:41,Tuesday,13.00,7777.00,164.00,0.00,10.00,16400.00%,
uIbxygKf5BE,Facebook Ads/Meta Ads Full Course for Beginners (9 HOURS) | Learn FB Ads in 2024,15-09-2021,08:25:17,Wednesday,8.00,776573.00,27739.00,0.00,565.00,2773900.00%,
Oxj2D0pAVTk,What is Distinct Keyword with Examples in MySQL | Python Tutorial,16-09-2021,10:38:26,Thursday,10.00,6858.00,81.00,0.00,3.00,8100.00%,
0VooxcH-sK8,How to Write a Product Review that Coverts? | Content for Affiliate Marketing Articles,16-09-2021,14:25:10,Thursday,14.00,22485.00,704.00,0.00,16.00,70400.00%,
istkW9xmAiM,Find and Fix Index Coverage Errors in Google Search Console | Complete Guide,16-09-2021,13:50:41,Thursday,13.00,67132.00,1070.00,0.00,44.00,107000.00%,
n0qJ8e1x668,What is GIT PUSH and How to Pushing Data to Remote Repositories,16-09-2021,08:25:17,Thursday,8.00,7503.00,117.00,0.00,6.00,11700.00%,
5dxE033CMa0,Digital Marketing All Doubts Clear | Comments पर चर्चा | Complete Video,18-09-2021,10:38:26,Saturday,10.00,7734.00,306.00,0.00,26.00,30600.00%,
9EzG5vCgbcU,Explain MYSQL SUM () Function with Query Examples | MySql Tutorial,19-09-2021,14:25:10,Sunday,14.00,8373.00,91.00,0.00,4.00,9100.00%,
tPouWg1U9IY,"How to Write Amazing Landing Page Content? Copywriting Tips, Formulas, Examples",19-09-2021,13:50:41,Sunday,13.00,18197.00,591.00,0.00,19.00,59100.00%,
Op2bA48j1cE,Page Experience Report | Google Search Console [Latest Version],19-09-2021,08:25:17,Sunday,8.00,17007.00,369.00,0.00,14.00,36900.00%,
OZFkSWjo8B8,What is Alias Setting in GIT | Git Tutorial for Begginers in Hindi,19-09-2021,10:38:26,Sunday,10.00,3558.00,83.00,0.00,15.00,8300.00%,
il6Ldj2N3oA,What is AVG () Function in MySql - Explained with Examples | Python Tutorial,21-09-2021,14:25:10,Tuesday,14.00,9488.00,101.00,0.00,11.00,10100.00%,
wHnVUUlti8M,What is Plagiarism & How to Remove Plagiarism? Paid & Free Plagiarism Checker Tools,21-09-2021,13:50:41,Tuesday,13.00,20976.00,567.00,0.00,29.00,56700.00%,
EfZ0YCPo73Y,Free Affiliate Marketing Course in Hindi | How to Start Affiliate Marketing for Beginners?,22-09-2021,08:25:17,Wednesday,8.00,774671.00,30863.00,0.00,631.00,3086300.00%,
xu-NslmgFmk,What is the Count Function in MySql and How to use it? | Python Tutorial,23-09-2021,10:38:26,Thursday,10.00,10508.00,105.00,0.00,5.00,10500.00%,
2PLcUoXZKU0,What is Ghost Writing? How to Become a Ghost Writer? Tutorial & Tips for Beginners,23-09-2021,14:25:10,Thursday,14.00,27830.00,697.00,0.00,24.00,69700.00%,
Y5KXzSbRVwU,Backlink Report | How to Check Backlinks in Google Search Console | Complete Video,23-09-2021,13:50:41,Thursday,13.00,36480.00,704.00,0.00,30.00,70400.00%,
msv9JOKZ--g,50% OFF | Learn Advanced Digital Marketing in 90 Days | Starting 27th Sept 2021 - WsCube Tech,23-09-2021,08:25:17,Thursday,8.00,7562.00,225.00,0.00,57.00,22500.00%,
hfWL38mi1OI,"All About Android | Android History, Versions, Settings | Complete Information",24-09-2021,10:38:26,Friday,10.00,9523.00,399.00,0.00,30.00,39900.00%,
BO7j-X87rM8,"What is Technical Writing? Skills Needed to Become Technical Writer | Tutorial with Examples, Tips",25-09-2021,14:25:10,Saturday,14.00,135262.00,2212.00,0.00,32.00,221200.00%,
Aioo3rEQ_Oc,Google Search Console Complete Tutorial [ Latest Version] | A Complete Guide for SEOs,26-09-2021,13:50:41,Sunday,13.00,70693.00,2199.00,0.00,52.00,219900.00%,
NcoZ5AoCj14,What are IN or NOT IN Operators Explained with Examples | Python Tutorial,27-09-2021,08:25:17,Monday,8.00,25988.00,281.00,0.00,40.00,28100.00%,
EMEzHhmciBc,Career in Content Writing: All Types of Jobs & Freelance Opportunities | Salary & Earning,27-09-2021,10:38:26,Monday,10.00,12593.00,400.00,0.00,15.00,40000.00%,
JaLvAlYUUvI,"What Is Google Ads? How It Works, Its Benefits and Its Types | Google Ads for Beginners",27-09-2021,14:25:10,Monday,14.00,166774.00,3939.00,0.00,84.00,393900.00%,
J2h0Xb0WNwQ,Content Writing Complete Course | How to become a Content Writer in 2024? - SEO Writing Tutorial,28-09-2021,13:50:41,Tuesday,13.00,1433772.00,50223.00,0.00,876.00,5022300.00%,
NLvz6eetgoM,FREE | Good News for Everyone | New Course Launch [Pinterest] - WsCube Tech,29-09-2021,08:25:17,Wednesday,8.00,7275.00,387.00,0.00,32.00,38700.00%,
6G-htGWikzQ,10 Best Websites for Free Stock Images: How to Download Copyright Free Images?,30-09-2021,10:38:26,Thursday,10.00,81072.00,1824.00,0.00,48.00,182400.00%,
zvy6oV67qdM,5 Types of Google Ad Campaigns & Best Practices for Maximum Results: Complete Guide,30-09-2021,14:25:10,Thursday,14.00,87707.00,2104.00,0.00,43.00,210400.00%,
7BooVaA5c4c,कैसे Check करें कि Download की गई File में VIRUS है या नहीं? #shorts,30-09-2021,13:50:41,Thursday,13.00,9874.00,729.00,0.00,19.00,72900.00%,
hQ9_27otvCo,30+ JavaScript Projects💥 | JavaScript Projects for Beginners (FREE),01-10-2021,08:25:17,Friday,8.00,385763.00,7434.00,0.00,119.00,743400.00%,
FkTrVh-i_YY,"Celebrating Half A Million (500,000) YouTube Subscribers! | BIG ANNOUNCEMENT - WsCube Tech",02-10-2021,10:38:26,Saturday,10.00,8528.00,618.00,0.00,155.00,61800.00%,
1D5RbOxBRuw,"THIN CONTENT in SEO: What is Considered Thin Content, How Many Words, Penalty, Doorway Pages?",04-10-2021,14:25:10,Monday,14.00,8545.00,222.00,0.00,7.00,22200.00%,
BsTpnBtqBOU,Google Ads Account Kaise Banaye (Full Guide) | How to Create Google Ads Account,04-10-2021,13:50:41,Monday,13.00,163189.00,3161.00,0.00,102.00,316100.00%,
qvQie2QP5Vg,Adobe Photoshop Course for Beginners [12 Hours] | Photoshop Tutorial for All Shapes & Tools,05-10-2021,08:25:17,Tuesday,8.00,4428254.00,153825.00,0.00,1686.00,15382500.00%,
sSE8jJI1tuQ,Duplichecker Tutorial: How to Use Duplichecker? FREE Plagiarism Checker Online,06-10-2021,10:38:26,Wednesday,10.00,37993.00,506.00,0.00,18.00,50600.00%,
XAUs7AP4ttI,Google Ads vs Facebook Ads: What's the Difference? | Full Comparison,06-10-2021,14:25:10,Wednesday,14.00,37638.00,1122.00,0.00,38.00,112200.00%,
_Wz8niCCFIg,Content Writing vs Content Marketing | Difference Between Content Marketing and Writing,08-10-2021,13:50:41,Friday,13.00,11745.00,388.00,0.00,8.00,38800.00%,
lM1E-FJ4G0A,Good News for Students | Digital Marketing Internship | Work From Home - WsCube Tech,08-10-2021,08:25:17,Friday,8.00,19399.00,853.00,0.00,105.00,85300.00%,
6tdfhlIoxOw,Python Django Course | Learn Python Django Full Tutorial for Beginners,09-10-2021,10:38:26,Saturday,10.00,396331.00,7836.00,0.00,290.00,783600.00%,
A5awKy_RHq8,How to Write About Us Page Content? Website About Page Tips & Examples | Tutorial,10-10-2021,14:25:10,Sunday,14.00,36409.00,734.00,0.00,14.00,73400.00%,
JoYBO44VU64,What is CTR & Why CTR is Important? | Click Through Rate Explained,10-10-2021,13:50:41,Sunday,13.00,68266.00,1784.00,0.00,58.00,178400.00%,
-5oI_5ZwFS0,Complete Android Development Process with Practical 🔥,11-10-2021,08:25:17,Monday,8.00,12286.00,504.00,0.00,27.00,50400.00%,
VNK_MibCqvQ,10 Best Freelance Writing Niches 2022-23 | Choose Content Writing Niches for Beginners,12-10-2021,10:38:26,Tuesday,10.00,14436.00,456.00,0.00,21.00,45600.00%,
HIXXIdflnJI,Should You Use Article Rewriter Tool? Is Content/Article Spinning Good for SEO?,13-10-2021,14:25:10,Wednesday,14.00,24096.00,476.00,0.00,21.00,47600.00%,
d5exxdew28Q,How to Improve Your Google Ads Quality Score? | Google Ads Latest Version,13-10-2021,13:50:41,Wednesday,13.00,34078.00,950.00,0.00,45.00,95000.00%,
xIApzP4mWyA,Laravel 8 Full Course for Beginners - Learn Laravel PHP Framework in 7 Hours,14-10-2021,08:25:17,Thursday,8.00,337410.00,4933.00,0.00,233.00,493300.00%,
BmRBLgfxDZU,10 Most Common Copywriting Mistakes That Hamper Sales | Copywriting Advice & Tips,17-10-2021,10:38:26,Sunday,10.00,6127.00,203.00,0.00,8.00,20300.00%,
OJqj_8d7baY,Google Search Ads Complete Overview | Google Ads [Latest Version],17-10-2021,14:25:10,Sunday,14.00,24146.00,700.00,0.00,34.00,70000.00%,
pmmEoO2eh8k,GIT Full Tutorial for Beginners | How to use GIT? - Learn GIT in 2 Hours,18-10-2021,13:50:41,Monday,13.00,85149.00,2312.00,0.00,72.00,231200.00%,
XVpTCSKyU98,"Readability Tutorial: How to Improve Content Readability for Article, Blog, Website?",19-10-2021,08:25:17,Tuesday,8.00,15053.00,373.00,0.00,17.00,37300.00%,
anmo5E45XEA,How to do Keyword Research for Search Ads? | Google Keyword Planner Tips,19-10-2021,10:38:26,Tuesday,10.00,55123.00,1470.00,0.00,44.00,147000.00%,
EaYGUHC-Zpg,Android App Development LIVE Course | Beginner to Advanced | Starting 25th OCT - WsCube Tech,21-10-2021,14:25:10,Thursday,14.00,8825.00,386.00,0.00,31.00,38600.00%,
yFcgYaaM1Ng,8 Common Grammatical Errors Writers Make | Avoid Grammar Mistakes in Content Writing,21-10-2021,13:50:41,Thursday,13.00,6102.00,225.00,0.00,6.00,22500.00%,
NCwazw4mZdg,How to Create Keyword Structure in Google Ads? Keyword Theming,21-10-2021,08:25:17,Thursday,8.00,21990.00,680.00,0.00,27.00,68000.00%,
LUdYPFCrLDo,Automate WhatsApp Message Using Python | Python Project for Beginners,22-10-2021,10:38:26,Friday,10.00,75971.00,1823.00,0.00,72.00,182300.00%,
REUbKRQLOaM,What is React JS? React JS Crash Course for Beginners with Projects,22-10-2021,14:25:10,Friday,14.00,2371.00,176.00,0.00,24.00,17600.00%,
BRyLLtTgFRM,How to Write Bullet Points Content? 7 Tips for Effective Bullet Points,23-10-2021,13:50:41,Saturday,13.00,14875.00,308.00,0.00,10.00,30800.00%,
#NAME?,5 Types of Keyword Matches on Google Ads | Google Ads Keywords,23-10-2021,08:25:17,Saturday,8.00,18169.00,547.00,0.00,28.00,54700.00%,
ygsrt33azpk,React JS Full Tutorial for Beginners | What is React JS? - Learn React JS in 9 Hours,24-10-2021,10:38:26,Sunday,10.00,344819.00,7045.00,0.00,135.00,704500.00%,
6fFGGWygD9U,"Introduction to Academic Writing for Beginners: Purpose, Skills, Style, Tips, Types",25-10-2021,14:25:10,Monday,14.00,161994.00,2924.00,0.00,86.00,292400.00%,
hfCau-dQN7I,What is Bidding Strategies in Google Ads? | Google Ads Latest Version,25-10-2021,13:50:41,Monday,13.00,88709.00,2140.00,0.00,74.00,214000.00%,
NDto4BVHz4s,R Programming Full Tutorial for Beginner - Learn R Programming in 9 Hours,26-10-2021,08:25:17,Tuesday,8.00,96873.00,2434.00,0.00,66.00,243400.00%,
YFZfrTimJs8,Difference Between B2B and B2C Writing | B2C vs B2B Writing Differences With Examples,27-10-2021,10:38:26,Wednesday,10.00,8587.00,183.00,0.00,8.00,18300.00%,
WbEGfWQW8iY,How to Create Google Search Ads? | Google Ads Search Campaign Explained,27-10-2021,14:25:10,Wednesday,14.00,140741.00,2930.00,0.00,74.00,293000.00%,
4dIzwuE-NEk,Wireless Networking Full Course for Beginners (FREE) | Networking Tutorial,28-10-2021,13:50:41,Thursday,13.00,812228.00,18414.00,0.00,287.00,1841400.00%,
LFKFCJHm7uM,Free YouTube Mastery Course (Zero to Hero) | Starting 30th October (2 Videos Daily),29-10-2021,08:25:17,Friday,8.00,13022.00,695.00,0.00,121.00,69500.00%,
kl2G4sCdtNo,How to Write Catchy Headlines & Blog Titles? Types of Headlines That Work With Examples,30-10-2021,10:38:26,Saturday,10.00,8931.00,295.00,0.00,19.00,29500.00%,
PthZ2yhOEag,Google Display Ads Explained Step-By-Step | Latest Google Ads,30-10-2021,14:25:10,Saturday,14.00,46997.00,1118.00,0.00,50.00,111800.00%,
klPD_14_I7c,"Web Development Live | आपके Questions हमारे Answers, Giveaway Quiz & more - WsCube Tech",01-11-2021,13:50:41,Monday,13.00,12206.00,607.00,0.00,46.00,60700.00%,
sCOw5y1RQpY,PYTHON Full Course for Beginners in 16 Hour (with Projects + Questions) | Learn Python Tutorial,01-11-2021,08:25:17,Monday,8.00,7403513.00,175191.00,0.00,2530.00,17519100.00%,
dG6pKexoQdU,Google Display Network Targeting | Google Display Ads Tutorial,02-11-2021,10:38:26,Tuesday,10.00,17987.00,554.00,0.00,32.00,55400.00%,
4As86sI7yAA,WsCube Tech 2.0 | 7 Free Premium Courses | Starting 10th November,05-11-2021,14:25:10,Friday,14.00,46275.00,2639.00,0.00,215.00,263900.00%,
EIVVnhmauhM,How to Use Grammarly to Enhance your English Writing | Step-by-Step Guide,08-11-2021,13:50:41,Monday,13.00,65869.00,1230.00,0.00,38.00,123000.00%,
y8ebuxv0ILc,Google Display Ads Targeting Options | Google Ads Latest Version,08-11-2021,08:25:17,Monday,8.00,24230.00,586.00,0.00,57.00,58600.00%,
uzPcmbSjJKg,How to Show Your Google Reviews on WordPress Website (Free Plugin),08-11-2021,10:38:26,Monday,10.00,39377.00,584.00,0.00,36.00,58400.00%,
lPOUf7JuovU,Designing Facebook Newsroom HTML Template Using Bootstrap 5 | HTML Project Tutorial,09-11-2021,14:25:10,Tuesday,14.00,8853.00,292.00,0.00,16.00,29200.00%,
Nl3NJB3IJwo,"Machine Learning Kya Hai? | Opportunities, Advantage & Classification of Machine Learning",10-11-2021,13:50:41,Wednesday,13.00,322128.00,4803.00,0.00,91.00,480300.00%,
sg-lVrPR9tQ,Computer Basics: What is Computer with Full Information | C Programming Tutorial,10-11-2021,08:25:17,Wednesday,8.00,99439.00,2348.00,0.00,86.00,234800.00%,
FOGRHBp6lvM,How to Create QR Code Generator in Python | Python Project Complete Tutorial,10-11-2021,10:38:26,Wednesday,10.00,520382.00,7750.00,0.00,164.00,775000.00%,
r9rnR7-_1aQ,"Grammarly Premium vs Free: All Features, Benefits, Cost, Difference Explained",10-11-2021,14:25:10,Wednesday,14.00,19446.00,349.00,0.00,9.00,34900.00%,
DQvS3qrZBLE,What is YouTube: A Beginner's Guide | YouTube Mastery Course [Latest Version],10-11-2021,13:50:41,Wednesday,13.00,321074.00,9017.00,0.00,500.00,901700.00%,
6h1QJEWrsg8,What is Pinterest & How to use Pinterest for Beginners? | Pinterest सम्पूर्ण जानकारी,10-11-2021,08:25:17,Wednesday,8.00,138018.00,3297.00,0.00,73.00,329700.00%,
7uk6RYyPIOU,What are Layer Styles and Blending Options in Photoshop (Pattern Overlay) | Adobe Photoshop Tutorial,10-11-2021,10:38:26,Wednesday,10.00,14432.00,404.00,0.00,25.00,40400.00%,
HyU4vkZ2NB8,What is Android & How it Work? | How to Become an Android Developer! | Android Tutorial,10-11-2021,14:25:10,Wednesday,14.00,692329.00,9445.00,0.00,233.00,944500.00%,
4Rl8S7stN5A,Top 10 Applications of Machine Learning in Day-to-Day Life | Machine Learning Application Examples,11-11-2021,13:50:41,Thursday,13.00,71389.00,1008.00,0.00,19.00,100800.00%,
8VIKePUPi6U,"Digital Computer Kya Hai? | Types, Advantage & Classification of Digital Computer | C Programming",11-11-2021,08:25:17,Thursday,8.00,52534.00,1301.00,0.00,52.00,130100.00%,
Bj_w65WF80w,Check Validate E-Mail Address in Python | Python Validate E-Mail Project,11-11-2021,10:38:26,Thursday,10.00,84703.00,1219.00,0.00,38.00,121900.00%,
5oXdcpj3EaU,"YouTube Checklist: Topic, Ideas, Niche, Channel & Video Optimization | YouTube SEO Tutorial",11-11-2021,14:25:10,Thursday,14.00,141894.00,4252.00,0.00,145.00,425200.00%,
